"pointid","xcoord","ycoord"
7930,1860160.09339526,2370357.38762809
7931,1859977.27428016,2370107.15847055
7932,1864415.22597418,2368665.62076299
7933,1863913.69775843,2369206.11070327
7934,1860670.84981682,2368328.85825098
7935,1860089.3096507,2368072.93298985
7936,1859958.56146838,2368341.02925864
7937,1863854.78872134,2365089.61641164
7938,1863788.58117966,2364575.72988811
7939,1864199.38593829,2363546.84494035
7940,1866069.14451544,2364503.01244233
7941,1866246.60122716,2365304.85584715
7942,1870470.27278628,2366164.91878862
7943,1870765.72707229,2365571.6361151
7944,1871672.37494309,2363720.36764959
7945,1868478.24773215,2366569.03374304
7946,1870286.84237079,2363510.75411763
7947,1872342.54796501,2366487.42259166
7948,1872802.81545478,2363334.35090657
7949,1872550.69849606,2364444.33660538
7950,1873341.44869389,2365175.53156573
7951,1876983.79848702,2364849.04156018
7952,1881360.91904274,2366725.55804158
7953,1879824.74527561,2368307.31913742
7954,1880629.7223824,2369749.71644551
7955,1881269.03428489,2367651.26342438
7956,1881746.16808528,2363569.77095478
7957,1881602.77989501,2361476.34193681
7958,1884780.91199588,2362725.92112352
7959,1893575.14123249,2356472.51678654
7960,1892507.7688605,2357667.94703915
7961,1890355.31490538,2359321.27608004
7962,1890029.23840009,2359542.61591939
7963,1889698.44619183,2359624.4250709
7964,1889240.59330358,2359961.43978307
7965,1884360.95013148,2363989.22441886
7966,1892884.49439768,2359212.84121177
7967,1894508.26001996,2363000.88149662
7968,1894493.19431048,2363237.0339453
7969,1890665.37490058,2359981.90389596
7970,1890520.03610908,2360612.51769297
7971,1890243.55213501,2364904.25659494
7972,1886673.72088754,2361329.93844464
7973,1888019.87923505,2359800.95178203
7974,1888411.92568187,2359676.86540391
7975,1893917.56004807,2357729.29387777
7976,1894445.50728045,2356103.03985392
7977,1894900.9683672,2356256.97135084
7978,1894541.673241,2358257.7977105
7979,1896824.25617805,2358530.29918206
7980,1896311.21095505,2356347.38150776
7981,1897426.28015707,2357758.55679619
7982,1858835.48456132,2367475.59431379
7983,1859298.59415288,2367038.91423886
7984,1860709.8944414,2365671.03817768
7985,1871502.16813593,2351642.97194598
7986,1895591.85430216,2363481.21419903
7987,1895664.03624761,2361587.73280694
7988,1894865.36654479,2360045.10853575
7989,1874043.12833565,2350987.90103357
7990,1893316.47876965,2364971.83813749
7991,1900429.75104798,2356952.49738872
7992,1900636.89357839,2356626.51988349
7993,1882915.10922122,2360126.10388674
7994,1883075.80742239,2359939.37156918
7995,1878744.92809578,2386816.58989037
7996,1887853.73813045,2357693.90565549
7997,1887857.75263298,2357680.49814705
7998,1888100.58448586,2357265.02458548
7999,1888174.64893249,2357280.75819539
8000,1888539.5259622,2357547.24036315
8001,1888557.74957368,2357568.50027654
8002,1889089.74730861,2357820.5039352
8003,1891567.74876869,2357610.50200298
8004,1891712.44555979,2357148.67251223
8005,1891798.74511412,2356833.4954138
8006,1904510.37441703,2356112.50025988
8007,1887885.13225022,2357641.10232225
8008,1864586.95018229,2355231.01950492
8009,1863732.74924451,2354773.92581715
8010,1864580.89057848,2355287.47104046
8011,1864661.67242933,2355741.81942651
8012,1864845.00884476,2354930.90621598
8013,1865757.46461922,2355986.20618037
8014,1865989.94836558,2356765.49027099
8015,1865866.90578812,2358273.21722021
8016,1865090.85989954,2359604.94515863
8017,1865151.7935379,2360330.87691566
8018,1865099.88480522,2360447.17898888
8019,1865120.79791839,2360986.86062865
8020,1865114.2950143,2360923.44468872
8021,1864642.67661738,2362067.73960914
8022,1864386.53685612,2362889.67382661
8023,1866232.33801819,2360543.21864934
8024,1866508.70239218,2360676.81903346
8025,1864566.19806923,2361172.11564528
8026,1864324.42511701,2361744.78720582
8027,1864057.99834928,2362206.10399625
8028,1864252.98237203,2361908.95760918
8029,1864325.78411787,2361746.05880662
8030,1863934.43607149,2362675.24839161
8031,1863779.03167365,2361955.98653879
8032,1863471.20417985,2362120.10304211
8033,1864638.00761444,2357913.87249398
8034,1863582.39004985,2357525.89154971
8035,1863597.05135908,2357000.16101873
8036,1863203.78131149,2355892.44122134
8037,1865374.08517785,2357899.52478494
8038,1862704.90779741,2358582.57831498
8039,1861580.67358962,2357680.01824675
8040,1862491.23956289,2359114.75275002
8041,1862026.69447042,2361781.602429
8042,1861860.57656584,2362151.63686196
8043,1855213.7895812,2362082.41031838
8044,1858381.4878755,2361729.9854965
8045,1856457.77056437,2364174.48533549
8046,1857246.17976074,2363339.51100982
8047,1855254.94480711,2363665.90841531
8048,1855893.00260881,2354201.16005655
8049,1856892.49523807,2354267.40219826
8050,1857094.00296493,2354293.15151447
8051,1857875.66825705,2354516.59665514
8052,1857466.76349961,2349694.00501896
8053,1859219.93610336,2349123.47365977
8054,1856734.37093851,2350254.31267172
8055,1856322.69857934,2350672.11173476
8056,1856010.44918275,2350727.14746941
8057,1855449.36912951,2351160.95024252
8058,1878743.74579504,2354432.49520219
8059,1878785.75162148,2353508.49552047
8060,1874851.75094474,2354040.4951554
8061,1860851.74793071,2397440.5007789
8062,1862018.41056521,2364901.86189343
8063,1861951.63362317,2365406.87361137
8064,1862159.43075399,2365587.11012485
8065,1893559.51892266,2362426.92703528
8066,1892865.4590857,2361546.91248124
8067,1892798.39084347,2362062.70040597
8068,1878488.82503455,2384209.29684888
8069,1866396.95552183,2368323.8127478
8070,1867749.91237361,2367428.93308441
8071,1867744.72007034,2367423.18128079
8072,1875044.77056626,2380208.15402987
8073,1875100.45070131,2380101.91936299
8074,1876748.16793868,2378403.51919372
8075,1876736.12343109,2375383.68459251
8076,1895734.24719181,2332862.87782253
8077,1895777.83591925,2332816.01059303
8078,1895339.06414301,2333614.24629557
8079,1895284.51320867,2333656.0723219
8080,1894416.74676235,2334405.50469373
8081,1894123.60517779,2335455.67045488
8082,1894422.64196606,2334449.18312123
8083,1891581.45137732,2336580.52276306
8084,1892726.92289848,2336906.81466849
8085,1888945.33191769,2335098.90413027
8086,1890162.28488385,2337085.09498073
8087,1890216.8419182,2337043.2727544
8088,1888022.07103643,2335950.52006643
8089,1886241.6133155,2337282.61730508
8090,1884716.27185518,2338287.91423799
8091,1881895.08507904,2339153.4377829
8092,1893237.00591961,2328469.65825668
8093,1893304.28276197,2330295.65980628
8094,1894283.64437855,2333667.40922904
8095,1879171.36976426,2346663.45661101
8096,1878182.46174167,2343413.24916477
8097,1878907.64789823,2348060.71469069
8098,1878751.51309993,2348448.88693507
8099,1877056.85553301,2352155.26966851
8100,1877317.39169704,2344113.01340532
8101,1878111.51939701,2343364.01733377
8102,1875553.34168644,2345272.14343508
8103,1874452.73369353,2346564.37404863
8104,1873641.87798304,2348134.1162369
8105,1872261.39491392,2348721.60170677
8106,1871972.2731319,2349519.52940912
8107,1871077.3817685,2349711.02842968
8108,1871023.7016347,2349784.49657594
8109,1870815.54090365,2349513.81370552
8110,1869509.42978135,2349988.83090458
8111,1868459.61752042,2349757.68115905
8112,1873345.89779669,2333984.57432872
8113,1875792.9569373,2330464.71461271
8114,1872420.93341436,2337290.09270979
8115,1871437.61639529,2338215.94569268
8116,1872380.61228898,2337360.41495406
8117,1870732.29735124,2338747.26972719
8118,1870588.54026074,2338867.39440282
8119,1867168.29500744,2344434.06920745
8120,1867495.48291343,2344085.0237877
8121,1865709.58508907,2345922.50234453
8122,1865556.95259298,2346322.26959621
8123,1862095.14161352,2357224.2333598
8124,1858617.03682379,2361542.88667871
8125,1857893.68976839,2362479.30426825
8126,1858006.3216393,2362433.19473922
8127,1864755.31678829,2346773.49568029
8128,1863297.37857041,2347888.05288199
8129,1863159.08898335,2347975.2698369
8130,1859708.85231117,2353196.69612417
8131,1856199.09380152,2355198.04658416
8132,1873099.25844142,2334058.41957521
8133,1871461.94681061,2334952.90233836
8134,1870877.46584263,2335133.55075209
8135,1868825.18195057,2336745.40006686
8136,1864070.28345701,2338208.1959878
8137,1865963.09984868,2338485.73786253
8138,1861437.22229931,2341020.48305834
8139,1856627.24537107,2345621.36075494
8140,1856105.59624266,2346286.11077344
8141,1871032.84894046,2333928.3172933
8142,1871243.91927334,2332115.04555172
8143,1871252.64557884,2328818.99917661
8144,1870895.28925386,2324782.26493519
8145,1871111.62169005,2323773.61340017
8146,1871103.39878488,2323708.81355937
8147,1870748.63606153,2323189.24393227
8148,1870929.09877514,2323691.94834876
8149,1870621.9936818,2322647.07089093
8150,1869382.19220125,2319191.72621553
8151,1891237.83476099,2336310.77509324
8152,1891376.9996486,2336577.240761
8153,1890701.40002326,2334451.24232252
8154,1888087.46087759,2331058.65908664
8155,1891628.40210688,2339135.61487168
8156,1891325.03211588,2338954.93795793
8157,1890982.2883001,2339310.07238152
8158,1890129.21366303,2340329.3168232
8159,1888172.74713129,2341072.1912909
8160,1889681.98598146,2340550.47056244
8161,1889903.16242071,2340434.01218912
8162,1887815.97050667,2341389.57559071
8163,1887130.21857494,2342102.49763955
8164,1886846.38229625,2342169.49638173
8165,1886499.89317811,2342528.93720803
8166,1886048.37289384,2343102.11736889
8167,1884203.7342325,2344230.88707953
8168,1883455.20166125,2347131.31850556
8169,1893209.64060238,2328467.87635555
8170,1891510.30773253,2328541.82650211
8171,1887381.09363288,2328806.15296852
8172,1869293.18314521,2329608.09417341
8173,1868180.75144485,2329559.09524256
8174,1867414.71266258,2330003.40782228
8175,1867634.38360088,2329891.32235172
8176,1867667.34332163,2329799.30649379
8177,1867661.15831773,2329729.29604971
8178,1866209.67690392,2330426.91868892
8179,1865949.85604034,2330184.01573599
8180,1862215.26728914,2330205.39194945
8181,1865927.18312607,2330170.56132752
8182,1859234.37481245,2331610.25533391
8183,1860859.60023565,2330660.35753588
8184,1860998.94572338,2330410.03467829
8185,1859407.35212135,2331931.96393645
8186,1861238.75957436,2357008.87792422
8187,1860874.35684494,2356980.03700606
8188,1856442.95745505,2361064.74597768
8189,1857953.78980623,2350440.36778885
8190,1857767.15148873,2351126.76582099
8191,1856515.97620102,2352710.65691817
8192,1858685.20116671,2363171.18930385
8193,1858952.95973528,2363265.84026344
8194,1858946.03083092,2363601.19757457
8195,1858836.3990619,2364073.67847203
8196,1857595.31598054,2367023.77872933
8197,1857116.05897881,2368838.89907209
8198,1859791.15406299,2353941.11789284
8199,1859698.32920454,2355229.8736042
8200,1859566.61382162,2355703.2037022
8201,1859224.87170647,2356725.42644576
8202,1857312.53700252,2358452.47203306
8203,1874033.07602932,2342424.83124248
8204,1874058.58514538,2342186.05029215
8205,1873742.5162464,2341575.09170751
8206,1873009.30308478,2341740.86891188
8207,1873518.80550555,2341356.09936964
8208,1873773.70386603,2341240.17569666
8209,1873675.8135044,2340158.86841589
8210,1893184.11228631,2326110.1726712
8211,1893163.74817349,2326082.49565378
8212,1894962.51300595,2324816.84285696
8213,1866050.69100383,2342034.25259659
8214,1867765.34748333,2342826.38539529
8215,1865255.05410291,2341783.68323883
8216,1866619.53876195,2348131.64053534
8217,1866888.049731,2348413.48361278
8218,1862740.59281987,2346600.42647133
8219,1862660.08696919,2345764.16704484
8220,1862552.84680168,2345132.05544688
8221,1858694.70587269,2347569.64758153
8222,1858281.99041286,2347578.9742874
8223,1857412.47156543,2347586.77359231
8224,1864075.59596036,2345616.37375179
8225,1863721.4578374,2345418.85002744
8226,1863207.40001376,2343967.81931391
8227,1869827.66168171,2342953.06967505
8228,1869836.19088707,2341245.72660015
8229,1869819.89977682,2343122.35788163
8230,1869997.81038883,2343445.19328488
8231,1872479.89955148,2343885.47046207
8232,1870415.36775171,2342875.98192652
8233,1870825.97371022,2342673.81239924
8234,1871845.81515228,2342486.75708147
8235,1871369.62335248,2345306.69645683
8236,1871793.73391949,2346182.42550817
8237,1870003.15449219,2347573.70188408
8238,1864951.6552119,2339114.66885849
8239,1864505.21323083,2339621.47867757
8240,1862572.18331385,2342555.50952476
8241,1862037.64037731,2342574.45603669
8242,1860894.03255733,2344514.2039579
8243,1860971.37420602,2338040.15408201
8244,1860427.6460637,2338646.88906399
8245,1859568.99802312,2339679.40401404
8246,1860859.6805357,2337765.12220885
8247,1860473.09879232,2336885.20425488
8248,1864805.65341998,2336583.31816482
8249,1864916.88349001,2336610.70808206
8250,1866956.06247382,2337112.6920981
8251,1867108.60506986,2337246.96328264
8252,1865178.44645468,2336675.0993226
8253,1864404.99976774,2336484.69200273
8254,1863970.97219449,2336377.84883546
8255,1864166.45091756,2336139.90638566
8256,1864889.08137251,2334560.1698911
8257,1863361.13141055,2335960.74497287
8258,1863627.53477827,2336028.73781567
8259,1858705.44327945,2338181.89457124
8260,1862993.99097941,2336138.40468472
8261,1863095.85684354,2336163.33810041
8262,1868016.9006417,2334979.8164553
8263,1867943.16069527,2334729.90369796
8264,1869396.80541045,2334891.54729973
8265,1869321.79916323,2334615.00152562
8266,1869780.45635199,2334132.17132164
8267,1869328.86446768,2333802.77001426
8268,1869294.87894628,2332946.19497498
8269,1869407.21541701,2333218.74534658
8270,1868801.52863568,2330151.33451542
8271,1867310.00349665,2332928.17386364
8272,1866501.34108754,2332445.27275962
8273,1866358.72469775,2334212.13767199
8274,1865099.82450518,2333510.75383042
8275,1867155.57679943,2330435.08239405
8276,1867102.09026576,2330822.38233789
8277,1862210.25198599,2334363.8415675
8278,1865871.40569095,2325751.99814571
8279,1865868.04148883,2329205.02571964
8280,1862012.02916119,2331488.53915728
8281,1861740.50299025,2331790.71044752
8282,1860412.32695406,2333445.77928951
8283,1869793.6579603,2326922.57108267
8284,1871087.60777494,2323628.08800855
8285,1872264.42851583,2322017.25789441
8286,1869773.56194765,2322675.99030913
8287,1869628.3153562,2322495.43809546
8288,1872808.49565836,2331337.08876193
8289,1872460.75783943,2332458.29366782
8290,1875313.5936355,2338330.57496485
8291,1877195.11692006,2337630.94232438
8292,1875467.26023225,2339210.33741872
8293,1877126.21987669,2338191.10417704
8294,1875559.57139036,2341280.51982206
8295,1877443.35177634,2339921.77796663
8296,1876633.38496641,2341676.38847128
8297,1877527.26132917,2340954.78081698
8298,1877549.5495432,2340812.71862754
8299,1877597.93277366,2340806.28352349
8300,1877555.07914668,2340838.08634351
8301,1875943.35113198,2343471.29910131
8302,1875518.19606432,2342901.79124277
8303,1876709.30981421,2347106.33548984
8304,1876421.90063326,2347625.34491659
8305,1874904.20957777,2350503.32762849
8306,1874651.45831864,2350798.99851464
8307,1875011.24404515,2349820.9636989
8308,1875111.20150808,2348246.01090735
8309,1872222.71958957,2350614.87219872
8310,1872005.12475258,2350381.60585186
8311,1870657.69540427,2351267.1851094
8312,1871980.79643726,2347370.99395646
8313,1872688.22708264,2346510.91141497
8314,1873163.2339817,2345152.92276002
8315,1879509.09567688,2348705.50779663
8316,1879645.33046265,2348889.5538125
8317,1877447.0853787,2349745.85015161
8318,1877940.47338932,2347925.98420587
8319,1880111.80395633,2342226.58211767
8320,1878436.84500182,2343236.56885353
8321,1880311.00328174,2342094.18573432
8322,1880585.7175547,2341113.36051682
8323,1878091.82718461,2340554.65066507
8324,1890968.32639131,2331720.80810351
8325,1892601.83411973,2334247.92169452
8326,1893206.97760071,2334029.03185671
8327,1891517.42013701,2333267.2336771
8328,1894264.22746633,2338429.35172704
8329,1893688.69580398,2344143.14992429
8330,1892774.33372833,2343507.68502422
8331,1894284.16407888,2343884.40446139
8332,1894334.54111059,2347348.91784256
8333,1894413.99836062,2345562.29961775
8334,1890953.92778225,2339445.36976669
8335,1888647.62723026,2342480.2872774
8336,1888140.72591113,2345152.69105987
8337,1887661.31940931,2342234.71422279
8338,1885585.57870248,2346903.70136226
8339,1885369.05236616,2344844.31646573
8340,1881133.57839961,2345585.10053211
8341,1883806.40158235,2343099.07526697
8342,1884669.83762595,2341861.17568762
8343,1881440.756193,2340893.41007834
8344,1886308.54755764,2339494.82129783
8345,1889489.83186049,2338884.50291359
8346,1883604.12855501,2340088.90907185
8347,1882474.20264364,2340725.73917278
8348,1882440.85912264,2337435.9288016
8349,1885085.08758738,2334654.9954508
8350,1886589.99603483,2334925.6564212
8351,1890680.72671025,2334367.03946951
8352,1890613.40646786,2333968.14371838
8353,1895376.50256658,2346648.0242013
